folder,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
23,MobileNetV2,128,0.3,0.3,32,6,0.9792448878288269,0.9778962135314941,0.9794425964355469,0.9779874086380005,0.9788026809692383,0.9795904755592346,0.9576386213302612,0.9983040690422058,4955.0,4947.0,112.0,104.0,65.8382043838501,0.9508928656578064,0.951699435710907,0.949999988079071,0.9517857432365417,0.9507509469985962,0.9503247141838074,0.9018319249153137,0.9811826944351196,1064.0,1066.0,54.0,56.0,0.7635061740875244
24,MobileNetV2,128,0.3,0.3,32,0,0.9285714030265808,0.9267889857292175,0.9272486567497253,0.9241071343421936,0.9240878224372864,0.9237431883811951,0.848302960395813,0.9767865538597107,5608.0,5605.0,443.0,440.0,33.92087411880493,0.7835937738418579,0.7424950003623962,0.8695312738418579,0.698437511920929,0.8014684915542603,0.8431812524795532,0.5779477953910828,0.8554238677024841,1113.0,894.0,386.0,167.0,0.8279173374176025
25,MobileNetV2,128,0.3,0.3,32,14,0.999799370765686,0.999799370765686,0.999799370765686,0.9997996687889099,0.9997996687889099,0.9997996687889099,0.9995993375778198,0.9999995827674866,4983.0,4983.0,1.0,1.0,105.24955487251282,0.9653716087341309,0.9654008150100708,0.9662162065505981,0.9653716087341309,0.965800404548645,0.9662162065505981,0.9316006302833557,0.9795753359794617,1144.0,1143.0,41.0,40.0,1.0351624488830566
26,MobileNetV2,128,0.3,0.3,32,13,0.9961631894111633,0.9961624145507812,0.9959612488746643,0.9961693286895752,0.9960730075836182,0.9959791898727417,0.992158055305481,0.9999337792396545,4932.0,4933.0,19.0,20.0,98.81725788116455,0.9728618264198303,0.9728395342826843,0.9720394611358643,0.9728618264198303,0.9724441170692444,0.9720643758773804,0.9449137449264526,0.9911392331123352,1182.0,1183.0,33.0,34.0,0.7910115718841553
27,MobileNetV2,128,0.3,0.3,32,0,0.9282041192054749,0.9330464005470276,0.933195173740387,0.923655092716217,0.9237432479858398,0.924721896648407,0.8482643961906433,0.9817829132080078,5853.0,5852.0,420.0,419.0,35.26758027076721,0.890625,0.8826049566268921,0.8940972089767456,0.8810763955116272,0.8888787627220154,0.8917033672332764,0.7754159569740295,0.9517678618431091,1030.0,1015.0,137.0,122.0,0.8068525791168213
28,MobileNetV2,128,0.3,0.3,32,5,0.979587733745575,0.9797878861427307,0.9797878861427307,0.9798964858055115,0.9799041748046875,0.9799578189849854,0.9598729610443115,0.9982147216796875,4896.0,4896.0,101.0,101.0,60.61619305610657,0.9594594836235046,0.9602369070053101,0.9586148858070374,0.9603040814399719,0.9594058394432068,0.9587429165840149,0.9189420342445374,0.9759515523910522,1135.0,1137.0,47.0,49.0,0.7913289070129395
29,MobileNetV2,128,0.3,0.3,32,1,0.9586345553398132,0.9587525129318237,0.9568272829055786,0.9586938619613647,0.957666277885437,0.95687335729599,0.9155247807502747,0.9920447468757629,4765.0,4775.0,205.0,215.0,39.43497824668884,0.9028716087341309,0.9214986562728882,0.8724662065505981,0.9256756901741028,0.8957346081733704,0.880303680896759,0.7997743487358093,0.9595590233802795,1033.0,1096.0,88.0,151.0,0.8415122032165527
30,MobileNetV2,128,0.3,0.3,32,1,0.9617387652397156,0.9596725702285767,0.9629406929016113,0.9595352411270142,0.9612905979156494,0.9630426168441772,0.9226963520050049,0.9922979474067688,4807.0,4790.0,202.0,185.0,37.558172941207886,0.8618420958518982,0.8711864352226257,0.8453947305679321,0.875,0.8570814728736877,0.8519254922866821,0.7209863066673279,0.9220690727233887,1028.0,1064.0,152.0,188.0,0.8701331615447998
31,MobileNetV2,128,0.3,0.3,32,12,0.996999979019165,0.9968000054359436,0.9968000054359436,0.9968152642250061,0.9968212842941284,0.9968205094337463,0.9936482906341553,0.9999533891677856,4984.0,4984.0,16.0,16.0,97.29150032997131,0.9679054021835327,0.9679054021835327,0.9679054021835327,0.9679054021835327,0.9678784012794495,0.9679821133613586,0.9358347058296204,0.9839630126953125,1146.0,1146.0,38.0,38.0,0.7778966426849365
32,MobileNetV2,128,0.3,0.3,32,18,0.9989945888519287,0.9987937211990356,0.9989945888519287,0.9987980723381042,0.9988998174667358,0.9989984035491943,0.9977995157241821,0.9999831318855286,4968.0,4967.0,6.0,5.0,127.20384311676025,0.9605262875556946,0.9596707820892334,0.9588815569877625,0.9597039222717285,0.9592859148979187,0.9589313864707947,0.9186228513717651,0.9787733554840088,1166.0,1167.0,49.0,50.0,1.0514435768127441
