folder,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
39,InceptionV3,128,0.3,0.3,32,7,0.993793785572052,0.9939916133880615,0.9935935735702515,0.9921044707298279,0.9918960332870483,0.9917365312576294,0.9838226437568665,0.9995154142379761,4963.0,4965.0,30.0,32.0,132.51739954948425,0.9780405163764954,0.9780590534210205,0.9788851141929626,0.9780405163764954,0.9785212874412537,0.9787761569023132,0.9569351673126221,0.9962164759635925,1159.0,1158.0,26.0,25.0,1.5470147132873535
40,InceptionV3,128,0.3,0.3,32,8,0.9927095770835876,0.9933117032051086,0.9925071001052856,0.9933467507362366,0.9929370284080505,0.9925708174705505,0.9859054088592529,0.9997632503509521,4901.0,4905.0,33.0,37.0,141.99975967407227,0.9671474099159241,0.9671474099159241,0.9671474099159241,0.9671474099159241,0.9671474099159241,0.9671474099159241,0.9342948794364929,0.9915152788162231,1207.0,1207.0,41.0,41.0,1.6028985977172852
41,InceptionV3,128,0.3,0.3,32,2,0.9753584861755371,0.974606990814209,0.9767723679542542,0.9745967984199524,0.9757589101791382,0.976789116859436,0.9514950513839722,0.9963169693946838,4836.0,4825.0,126.0,115.0,84.54370737075806,0.9662829041481018,0.967051088809967,0.9654605388641357,0.9671052694320679,0.9658849835395813,0.9662345051765442,0.9325690269470215,0.9926179647445679,1174.0,1176.0,40.0,42.0,1.5466253757476807
42,InceptionV3,128,0.3,0.3,32,11,0.9969708919525146,0.9973732233047485,0.9967690110206604,0.9973790049552917,0.9970718026161194,0.9967924952507019,0.994162380695343,0.9999747276306152,4936.0,4939.0,13.0,16.0,169.9351499080658,0.9679276347160339,0.9679012298583984,0.9671052694320679,0.9679276347160339,0.967470645904541,0.9672049283981323,0.9350429177284241,0.990761935710907,1176.0,1177.0,39.0,40.0,1.5762014389038086
43,InceptionV3,128,0.3,0.3,32,5,0.9793899655342102,0.9787847399711609,0.9793899655342102,0.9788240194320679,0.9791324734687805,0.9795322418212891,0.9583579897880554,0.9982276558876038,4752.0,4749.0,103.0,100.0,110.38923811912537,0.9740853905677795,0.9733434915542603,0.9740853905677795,0.9733231663703918,0.9737570285797119,0.9739870429039001,0.9474170804023743,0.9961019158363342,1278.0,1277.0,35.0,34.0,1.637277364730835
44,InceptionV3,128,0.3,0.3,32,3,0.9785976409912109,0.9784026145935059,0.9788014888763428,0.9784902334213257,0.9786918759346008,0.9789612889289856,0.957451343536377,0.9975383877754211,4802.0,4800.0,106.0,104.0,92.22346091270447,0.9664062261581421,0.9664062261581421,0.9664062261581421,0.9664062261581421,0.9664062261581421,0.9664062261581421,0.932812511920929,0.9927085041999817,1237.0,1237.0,43.0,43.0,1.5551369190216064
45,InceptionV3,128,0.3,0.3,32,4,0.9788604974746704,0.9790533781051636,0.9786591529846191,0.9791666865348816,0.9789593815803528,0.9788133502006531,0.9579676985740662,0.9977990984916687,4861.0,4863.0,104.0,106.0,102.64092469215393,0.9662829041481018,0.9654605388641357,0.9654605388641357,0.9654605388641357,0.9654207825660706,0.9655585885047913,0.9309419393539429,0.9932935237884521,1174.0,1174.0,42.0,42.0,1.5758349895477295
46,InceptionV3,128,0.3,0.3,32,4,0.9837480187416077,0.9829590916633606,0.9837480187416077,0.9829727411270142,0.9833630323410034,0.9838453531265259,0.9667994379997253,0.9978835582733154,4903.0,4899.0,85.0,81.0,102.67586183547974,0.9662162065505981,0.9670329689979553,0.9662162065505981,0.9670608043670654,0.9666318297386169,0.9662417769432068,0.9332898259162903,0.9916353225708008,1144.0,1145.0,39.0,40.0,1.9293475151062012
47,InceptionV3,128,0.3,0.3,32,2,0.9666802287101746,0.9661532044410706,0.9685087203979492,0.9660652279853821,0.967337965965271,0.9684746265411377,0.9346523284912109,0.994953989982605,4767.0,4755.0,167.0,155.0,82.96328210830688,0.9751602411270142,0.9759229421615601,0.9743589758872986,0.9759615659713745,0.9749948382377625,0.9746989011764526,0.9503353834152222,0.9937582015991211,1216.0,1218.0,30.0,32.0,1.5224339962005615
48,InceptionV3,128,0.3,0.3,32,5,0.9858198761940002,0.9852324724197388,0.9860195517539978,0.9850451350212097,0.9854732155799866,0.9858188629150391,0.9709252715110779,0.9991055727005005,4937.0,4933.0,74.0,70.0,112.54201245307922,0.9696180820465088,0.9687771201133728,0.9696180820465088,0.96875,0.9693911075592041,0.9691979885101318,0.9383684992790222,0.9891365766525269,1117.0,1116.0,36.0,35.0,1.4960846900939941
49,InceptionV3,128,0.3,0.3,32,1,0.9632652997970581,0.9638110995292664,0.9620408415794373,0.9626623392105103,0.9616748690605164,0.9610512256622314,0.9235721230506897,0.9925670027732849,4714.0,4723.0,177.0,186.0,72.67186331748962,0.957812488079071,0.958561360836029,0.957812488079071,0.9585937261581421,0.95807284116745,0.9580729603767395,0.9164104461669922,0.9907394051551819,1226.0,1227.0,53.0,54.0,1.5606417655944824
50,InceptionV3,128,0.3,0.3,32,3,0.9755308628082275,0.9755259156227112,0.9753286242485046,0.975426971912384,0.9753135442733765,0.9753195643424988,0.9507244229316711,0.9961023330688477,4823.0,4824.0,121.0,122.0,92.72043132781982,0.9720394611358643,0.9720394611358643,0.9720394611358643,0.9720394611358643,0.9720394611358643,0.9720394611358643,0.9440789222717285,0.9916674494743347,1182.0,1182.0,34.0,34.0,1.5262510776519775
51,InceptionV3,128,0.3,0.3,32,1,0.9559146165847778,0.9555068016052246,0.9553161859512329,0.9556130766868591,0.9555243253707886,0.9554886817932129,0.9111304879188538,0.9909722805023193,4789.0,4790.0,223.0,224.0,75.09132266044617,0.9661458134651184,0.9661164283752441,0.9652777910232544,0.9661458134651184,0.9656636118888855,0.965382993221283,0.9314342141151428,0.9922552704811096,1112.0,1113.0,39.0,40.0,2.2771213054656982
52,InceptionV3,128,0.3,0.3,32,2,0.9712492227554321,0.9716139435768127,0.9702368974685669,0.9717742204666138,0.9710308313369751,0.9705011248588562,0.9422040581703186,0.995969831943512,4792.0,4799.0,140.0,147.0,84.00493311882019,0.963942289352417,0.9631999731063843,0.9647436141967773,0.9631410241127014,0.963966965675354,0.9647177457809448,0.9279080629348755,0.9894234538078308,1204.0,1202.0,46.0,44.0,1.6087825298309326
