folder,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
33,MobileNetV3Small,128,0.3,0.3,32,3,0.9073923826217651,0.9055611491203308,0.9094232320785522,0.9051194787025452,0.9073694348335266,0.9093437790870667,0.8146916627883911,0.9686805009841919,4478.0,4457.0,467.0,446.0,51.589802265167236,0.5384615659713745,0.5107296109199524,0.8581730723381042,0.17788460850715637,0.6394978761672974,0.5690638422966003,0.0536881722509861,0.5508641004562378,1071.0,222.0,1026.0,177.0,1.3406550884246826
34,MobileNetV3Small,128,0.3,0.3,32,4,0.9330384135246277,0.9331991672515869,0.9326362609863281,0.9334936141967773,0.9331960678100586,0.9329851865768433,0.8664957880973816,0.981211245059967,4638.0,4641.0,332.0,335.0,56.99614429473877,0.5296052694320679,0.6705426573753357,0.4268092215061188,0.7902960777282715,0.5198934674263,0.5799773335456848,0.23397618532180786,0.5875318050384521,519.0,961.0,255.0,697.0,0.9083538055419922
35,MobileNetV3Small,128,0.3,0.3,32,0,0.8169070482254028,0.7567086815834045,0.7540270686149597,0.8145031929016113,0.8115531206130981,0.8120111227035522,0.6254044771194458,0.8141734600067139,4681.0,4703.0,1505.0,1527.0,35.725844383239746,0.5139802694320679,0.5139802694320679,0.5139802694320679,0.5139802694320679,0.5139802098274231,0.5139802694320679,0.027960525825619698,0.4578891396522522,625.0,625.0,591.0,591.0,0.9748842716217041
36,MobileNetV3Small,128,0.3,0.3,32,0,0.8297483921051025,0.7648780345916748,0.765625,0.8265016078948975,0.8272339701652527,0.8277802467346191,0.6548604369163513,0.8552305102348328,4704.0,4698.0,1446.0,1440.0,35.37105417251587,0.5120192170143127,0.5120192170143127,0.5120192170143127,0.5120192170143127,0.512019157409668,0.5120192170143127,0.024038461968302727,0.5788655877113342,639.0,639.0,609.0,609.0,0.9177796840667725
37,MobileNetV3Small,128,0.3,0.3,32,0,0.8356408476829529,0.7692916989326477,0.7701459527015686,0.8326740264892578,0.8335997462272644,0.833565890789032,0.6671097874641418,0.8090481162071228,4855.0,4848.0,1456.0,1449.0,35.81642150878906,0.5095486044883728,0.5095155835151672,0.5112847089767456,0.5078125,0.5104368329048157,0.5094645619392395,0.0190946776419878,0.5125095844268799,589.0,585.0,567.0,563.0,0.942833423614502
38,MobileNetV3Small,128,0.3,0.3,32,5,0.9322307109832764,0.9315482378005981,0.933239221572876,0.9314247369766235,0.9323908686637878,0.9332112073898315,0.864763617515564,0.9796389937400818,4627.0,4618.0,340.0,331.0,61.080413818359375,0.5378289222717285,0.5622363090515137,0.43832236528396606,0.6587170958518982,0.49122166633605957,0.5393373966217041,0.10174109041690826,0.5940023064613342,533.0,801.0,415.0,683.0,0.8845336437225342
39,MobileNetV3Small,128,0.3,0.3,32,0,0.821457028388977,0.7515518069267273,0.7567307949066162,0.8117038011550903,0.8143144845962524,0.815719485282898,0.6286085247993469,0.7893335819244385,4722.0,4679.0,1561.0,1518.0,35.07942271232605,0.5118243098258972,0.5118243098258972,0.5118243098258972,0.5118243098258972,0.5118242502212524,0.5118243098258972,0.02364864945411682,0.5714224576950073,606.0,606.0,578.0,578.0,0.8297526836395264
40,MobileNetV3Small,128,0.3,0.3,32,0,0.8175403475761414,0.7518307566642761,0.751953125,0.8090725541114807,0.8090901970863342,0.8095573782920837,0.6189227104187012,0.7655060887336731,4620.0,4619.0,1525.0,1524.0,35.25187635421753,0.5216346383094788,0.5216346383094788,0.5216346383094788,0.5216346383094788,0.521634578704834,0.5216346383094788,0.04326923191547394,0.5067916512489319,651.0,651.0,597.0,597.0,0.7576870918273926
41,MobileNetV3Small,128,0.3,0.3,32,0,0.8131048679351807,0.7526004314422607,0.7575708627700806,0.8086693286895752,0.8136982321739197,0.8154718279838562,0.6261966228485107,0.8050404787063599,4703.0,4662.0,1546.0,1505.0,35.47571587562561,0.5123355388641357,0.5123355388641357,0.5123355388641357,0.5123355388641357,0.5123355388641357,0.5123355388641357,0.024671053513884544,0.4838424026966095,623.0,623.0,593.0,593.0,0.792992353439331
42,MobileNetV3Small,128,0.3,0.3,32,7,0.9329563975334167,0.9329969882965088,0.9335622191429138,0.9329974055290222,0.9333268404006958,0.9335978627204895,0.8666543364524841,0.9812701940536499,4623.0,4620.0,332.0,329.0,68.60017013549805,0.6842105388641357,0.7330595254898071,0.29358553886413574,0.8930920958518982,0.4119645357131958,0.5597787499427795,0.23745015263557434,0.6978689432144165,357.0,1086.0,130.0,859.0,0.7591469287872314
