folder,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
33,ResNet50V2,128,0.3,0.3,32,1,0.9648659825325012,0.9651944041252136,0.9630382061004639,0.9652714133262634,0.964118242263794,0.9632388949394226,0.9284456968307495,0.9927084445953369,4742.0,4753.0,171.0,182.0,110.28117036819458,0.9671474099159241,0.9648842811584473,0.96875,0.9647436141967773,0.9668756127357483,0.9685659408569336,0.9335706830024719,0.9940069913864136,1209.0,1204.0,44.0,39.0,1.7497913837432861
34,ResNet50V2,128,0.3,0.3,32,1,0.9609893560409546,0.9602010250091553,0.9605871438980103,0.9600437879562378,0.9602429270744324,0.9605916142463684,0.9206408858299255,0.9935178756713867,4777.0,4775.0,198.0,196.0,105.04952001571655,0.9605262875556946,0.9597039222717285,0.9597039222717285,0.9597039222717285,0.959729015827179,0.9596758484840393,0.919431209564209,0.9893311262130737,1167.0,1167.0,49.0,49.0,1.6670336723327637
35,ResNet50V2,128,0.3,0.3,32,1,0.9643504619598389,0.9622110724449158,0.9641490578651428,0.9623397588729858,0.9633779525756836,0.9644105434417725,0.9268301129341125,0.9935299158096313,4787.0,4777.0,188.0,178.0,116.96990370750427,0.9679276347160339,0.9679276347160339,0.9679276347160339,0.9679276347160339,0.9679276347160339,0.9679276347160339,0.9358552694320679,0.9922468066215515,1177.0,1177.0,39.0,39.0,1.9065382480621338
36,ResNet50V2,128,0.3,0.3,32,2,0.9756444096565247,0.9756246209144592,0.9748325347900391,0.9756428003311157,0.9752094149589539,0.9749807119369507,0.9505670666694641,0.9964262247085571,4803.0,4807.0,120.0,124.0,143.24087929725647,0.9703525900840759,0.9711538553237915,0.9711538553237915,0.9711538553237915,0.9711536765098572,0.9711781144142151,0.9423319697380066,0.9963072538375854,1212.0,1212.0,36.0,36.0,2.058832883834839
37,ResNet50V2,128,0.3,0.3,32,1,0.9669980406761169,0.9665804505348206,0.966003954410553,0.9667721390724182,0.9659859538078308,0.9656063318252563,0.9322846531867981,0.9929614663124084,4859.0,4862.0,168.0,171.0,128.54148650169373,0.9635416865348816,0.9643478393554688,0.9626736044883728,0.9644097089767456,0.9635140895843506,0.9627524614334106,0.9271087646484375,0.9920642971992493,1109.0,1111.0,41.0,43.0,1.9420366287231445
38,ResNet50V2,128,0.3,0.3,32,7,0.9969745874404907,0.996372401714325,0.9971762895584106,0.9963709712028503,0.9967867136001587,0.9971705079078674,0.9935662746429443,0.999953031539917,4944.0,4940.0,18.0,14.0,232.67633867263794,0.9555920958518982,0.9555920958518982,0.9555920958518982,0.9555920958518982,0.9555920958518982,0.9555920958518982,0.9111841917037964,0.9835322499275208,1162.0,1162.0,54.0,54.0,1.9444570541381836
39,ResNet50V2,128,0.3,0.3,32,4,0.9713713526725769,0.970035970211029,0.972172200679779,0.9701433181762695,0.9712815880775452,0.9723277688026428,0.9425595998764038,0.9962072372436523,4856.0,4845.0,150.0,139.0,180.6778004169464,0.9755067825317383,0.9746835231781006,0.9755067825317383,0.974662184715271,0.9750493168830872,0.9756041765213013,0.9501998424530029,0.9946898818016052,1155.0,1154.0,30.0,29.0,2.14231014251709
40,ResNet50V2,128,0.3,0.3,32,3,0.9803563952445984,0.9787147641181946,0.9777237772941589,0.9788306355476379,0.978328287601471,0.9779484868049622,0.9567895531654358,0.9972710609436035,4828.0,4833.0,105.0,110.0,163.65007042884827,0.9671474099159241,0.9663461446762085,0.9663461446762085,0.9663461446762085,0.9663705825805664,0.9663187861442566,0.9327149987220764,0.9908892512321472,1206.0,1206.0,42.0,42.0,1.9476840496063232
41,ResNet50V2,128,0.3,0.3,32,6,0.9905069470405579,0.9903088808059692,0.9907089471817017,0.9903225898742676,0.9905329346656799,0.9907547235488892,0.9810960292816162,0.9995909333229065,4905.0,4903.0,48.0,46.0,219.99855971336365,0.9605262875556946,0.9597370624542236,0.9605262875556946,0.9597039222717285,0.9604873657226562,0.9597787261009216,0.920241117477417,0.9802407622337341,1168.0,1167.0,49.0,48.0,1.9781544208526611
42,ResNet50V2,128,0.3,0.3,32,3,0.9792003035545349,0.9776209592819214,0.9792003035545349,0.9776209592819214,0.9784436821937561,0.9792941212654114,0.9569514393806458,0.9972618222236633,4849.0,4841.0,111.0,103.0,164.90130925178528,0.9539473652839661,0.9524199962615967,0.9547697305679321,0.9523026347160339,0.9536304473876953,0.9546338319778442,0.9071281552314758,0.9869577288627625,1161.0,1158.0,58.0,55.0,2.016098976135254
43,ResNet50V2,128,0.3,0.3,32,0,0.9140625,0.9170226454734802,0.917927622795105,0.9083059430122375,0.9082514047622681,0.9100484251976013,0.8177542686462402,0.9741045236587524,5581.0,5575.0,505.0,499.0,107.04467940330505,0.9740853905677795,0.9719484448432922,0.9771341681480408,0.9717987775802612,0.9745657444000244,0.9770357012748718,0.9490324854850769,0.9936273694038391,1282.0,1275.0,37.0,30.0,2.0436806678771973
44,ResNet50V2,128,0.3,0.3,32,7,0.9959233403205872,0.9955184459686279,0.996127188205719,0.9950892329216003,0.9954012632369995,0.9957283139228821,0.9908332228660583,0.9997513890266418,4887.0,4884.0,22.0,19.0,233.27594375610352,0.969531238079071,0.9687255620956421,0.967968761920929,0.96875,0.9681049585342407,0.9684896469116211,0.9367389678955078,0.9906841516494751,1239.0,1240.0,40.0,41.0,2.315206289291382
